Time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,elevAngle
3.434333086,-0.867354567,-0.061515159,1.463862634,-0.008294822,0.000974278,0.009438254,0.119587074,0.012606519,1.549246186,0.052429298,-0.028614968,-0.00055628,-8.881707071
3.442389011,-0.867424096,-0.061499582,1.463941311,-0.008343571,0.001869303,0.00944133,0.119924709,0.01243381,1.549193233,0.040516166,-0.020725058,-0.006354453,-8.885014714
3.451120138,-0.867455149,-0.061479033,1.464008494,-0.003726304,0.002465818,0.008061923,0.120269784,0.012322775,1.549110212,0.041408969,-0.013324186,-0.009962531,-8.89004825
3.459118128,-0.867509811,-0.061487171,1.464070652,-0.006559469,-0.000976541,0.007458944,0.120515059,0.012280036,1.548892772,0.029432986,-0.005128727,-0.026092758,-8.886924985
3.46730113,-0.867549954,-0.061492227,1.464150146,-0.004817139,-0.000606701,0.009539294,0.120843061,0.0124304,1.548608641,0.039360267,0.018043677,-0.03409575,-8.891666096
3.475749016,-0.86753263,-0.061502473,1.464201023,0.002078906,-0.001229541,0.006105261,0.120963254,0.012531142,1.548295149,0.014423181,0.012089017,-0.037618998,-8.900507287
3.483793974,-0.867551779,-0.06152111,1.46424525,-0.002297926,-0.002236463,0.005307251,0.120928141,0.012712002,1.54796309,-0.004213516,0.021703279,-0.039847025,-8.89678904
3.492827177,-0.867552985,-0.061521256,1.464301722,-0.000144752,-1.74E-05,0.006776639,0.120856925,0.012917097,1.547597922,-0.008545992,0.024611342,-0.043820173,-8.903134179
3.500339031,-0.867519299,-0.061509318,1.464336339,0.004042402,0.00143257,0.00415401,0.120646025,0.013073849,1.547257205,-0.025307999,0.018810307,-0.040886093,-8.906320593
3.508906126,-0.867523707,-0.061537317,1.464365226,-0.000529027,-0.003359887,0.003466479,0.120388766,0.013180107,1.546942814,-0.030871089,0.012750852,-0.037726951,-8.913153279
3.517958164,-0.867522052,-0.061538671,1.464403258,0.000198665,-0.000162496,0.004563789,0.120196929,0.01328343,1.546666391,-0.023020376,0.012398831,-0.033170756,-8.909633838
3.5261271,-0.867503817,-0.061567204,1.464431584,0.002188162,-0.003424002,0.003399151,0.120094246,0.01326747,1.546391707,-0.01232203,-0.001915225,-0.032962055,-8.911820648
3.534309149,-0.867532757,-0.061609037,1.464451048,-0.003472749,-0.005019993,0.002335651,0.120015612,0.013238877,1.546232059,-0.00943604,-0.003431115,-0.019157737,-8.908231731
3.542014122,-0.867550226,-0.061649167,1.464475639,-0.002096329,-0.004815491,0.002950887,0.120077407,0.013162348,1.546039749,0.007415345,-0.009183474,-0.023077266,-8.914460249
3.550343037,-0.867542747,-0.061678948,1.464470087,0.000897478,-0.003573817,-0.000666194,0.12010772,0.013021296,1.545941477,0.003637578,-0.016926274,-0.011792566,-8.909585492
3.55826211,-0.867588421,-0.061738763,1.464483516,-0.005480894,-0.007177745,0.00161145,0.120175925,0.012933031,1.545863917,0.008184612,-0.010591813,-0.009307242,-8.909364805
3.568055153,-0.867613711,-0.061774661,1.464497687,-0.003034743,-0.004307782,0.001700568,0.120203151,0.012790136,1.54574407,0.003267138,-0.01714737,-0.014381645,-8.909770032
3.575234175,-0.867614712,-0.061821581,1.464498579,-0.000120125,-0.005630362,0.000107002,0.120300274,0.012631291,1.545638715,0.011654814,-0.019061377,-0.012642548,-8.914322516
3.583690166,-0.867664985,-0.061868962,1.464502649,-0.006032823,-0.005685804,0.000488356,0.120242257,0.012588932,1.545523017,-0.006962055,-0.005083189,-0.013883728,-8.914682272
3.591552019,-0.867702716,-0.061918322,1.464505606,-0.004527628,-0.005923178,0.000354936,0.120195839,0.012580815,1.545408225,-0.005570244,-0.000974016,-0.013775109,-8.916838765
3.600883961,-0.867713004,-0.061964387,1.464500009,-0.00123462,-0.005527774,-0.000671622,0.120371304,0.012668546,1.545248463,0.021055811,0.010527737,-0.019171375,-8.910107987
3.609253168,-0.86777457,-0.06204658,1.464498822,-0.007387931,-0.009863094,-0.000142441,0.120487647,0.012723342,1.545157713,0.013961214,0.006575581,-0.010890078,-8.914499703
3.617518187,-0.867799995,-0.062095906,1.464497457,-0.003051033,-0.005919171,-0.000163911,0.120703434,0.012932452,1.544996998,0.02589437,0.025093141,-0.019285807,-8.908565853
3.625594139,-0.867809538,-0.062164304,1.464487709,-0.001145094,-0.00820781,-0.001169683,0.121027487,0.012980641,1.545020077,0.038886472,0.00578269,0.002769563,-8.90855782
3.633650064,-0.867862761,-0.062242459,1.464478921,-0.006386722,-0.009378527,-0.001054565,0.121354549,0.013075989,1.545077236,0.039247424,0.011441733,0.006859054,-8.904744099
3.642580032,-0.86787951,-0.062287865,1.464484424,-0.002009924,-0.005448786,0.000660363,0.121745168,0.013312803,1.545092143,0.046874228,0.028417661,0.001788835,-8.914659372
3.650276184,-0.86787744,-0.062323775,1.464480355,0.000248442,-0.004309185,-0.00048832,0.122090645,0.013676961,1.54513466,0.041457304,0.043698975,0.005102075,-8.922068457
3.658801079,-0.867932384,-0.062389474,1.464482792,-0.006593326,-0.007883797,0.000292413,0.122474851,0.013888319,1.545322573,0.046104714,0.025363041,0.022549481,-8.90669122
3.666713953,-0.867961906,-0.062421705,1.464497086,-0.003542669,-0.003867741,0.001715344,0.122859184,0.014424192,1.545427119,0.0461199,0.064304747,0.012545545,-8.908039086
3.675232172,-0.867968104,-0.062467884,1.464498332,-0.00074372,-0.005541506,0.000149502,0.123284779,0.014916385,1.545584993,0.051071418,0.059063093,0.018944902,-8.909267994
3.683395147,-0.868031568,-0.062535719,1.464507906,-0.00761567,-0.008140213,0.0011489,0.123758701,0.015473215,1.545848421,0.05687063,0.066819672,0.031611318,-8.896488229
3.691692114,-0.868057681,-0.06258324,1.464539195,-0.003133594,-0.005702547,0.00375463,0.124284443,0.01606326,1.546143992,0.063089015,0.070805411,0.035468539,-8.89434016
3.699988127,-0.868078372,-0.062655293,1.464541991,-0.002482952,-0.008646291,0.000335568,0.124701257,0.01656718,1.546535904,0.050017694,0.060470364,0.047029496,-8.887790781
3.708563089,-0.868131499,-0.062740407,1.46455016,-0.006375208,-0.010213742,0.000980321,0.124952955,0.017194258,1.546849878,0.030203789,0.075249368,0.037676792,-8.886217332
3.71677804,-0.868145298,-0.062809989,1.464564085,-0.001655867,-0.008349845,0.001670911,0.125188016,0.017712914,1.547329038,0.028207257,0.062238711,0.057499228,-8.891092489
3.725104094,-0.868125543,-0.062849206,1.464588332,0.002370565,-0.004706034,0.002909682,0.125328799,0.018325343,1.547798421,0.016894004,0.073491487,0.056326018,-8.886444994
3.733553171,-0.868157859,-0.062914975,1.464585533,-0.003877854,-0.007892284,-0.000335928,0.125342857,0.018847989,1.548287834,0.001686968,0.062717542,0.058729495,-8.885944818
3.741862059,-0.868137274,-0.062953706,1.46459268,0.002470126,-0.0046477,0.000857631,0.125358158,0.019502827,1.548755854,0.001836137,0.078580561,0.056162464,-8.886033011
3.750000954,-0.868103688,-0.063009683,1.464584189,0.00403032,-0.006717213,-0.001018837,0.125269815,0.020022063,1.549363997,-0.010601153,0.062308223,0.072977146,-8.883503329
3.759168148,-0.868113186,-0.063074557,1.464595175,-0.001139677,-0.007784874,0.001318239,0.125220071,0.020542968,1.549936719,-0.005969334,0.062508652,0.068726637,-8.88203205
3.766940117,-0.868075332,-0.063121951,1.464586085,0.004542489,-0.005687275,-0.001090731,0.125016066,0.020908446,1.550420998,-0.02448057,0.043857418,0.05811346,-8.88410282
3.775372028,-0.868017251,-0.06318948,1.46458358,0.006969614,-0.008103474,-0.000300651,0.124850342,0.021302656,1.550875591,-0.019886913,0.047305126,0.054551116,-8.886996526
3.783521175,-0.868011539,-0.063274269,1.464576776,0.000685429,-0.010174779,-0.000816416,0.124573091,0.021623586,1.551359784,-0.033270078,0.038511634,0.058103175,-8.888432924
3.792567015,-0.867972119,-0.063325083,1.464589845,0.004730482,-0.006097653,0.001568252,0.124333205,0.021874102,1.551743819,-0.02878628,0.030061874,0.046084204,-8.897409852
3.800642967,-0.867911415,-0.063381891,1.464603328,0.007284511,-0.006816985,0.001618003,0.124131319,0.022102496,1.55203222,-0.024226414,0.027407336,0.034608089,-8.90585842
3.80882597,-0.867890999,-0.063457843,1.464613486,0.002449809,-0.009114136,0.001218924,0.123846272,0.02216743,1.552300082,-0.034205574,0.007792017,0.032143477,-8.914079818
3.816948175,-0.867844756,-0.063527477,1.46460827,0.005549215,-0.008356115,-0.000625965,0.123646329,0.022208755,1.552485636,-0.023993152,0.004958981,0.022266448,-8.913827489
3.825001955,-0.867789076,-0.063596775,1.464622686,0.006681598,-0.00831583,0.001729956,0.123552397,0.022176626,1.552623358,-0.011271899,-0.00385541,0.016526628,-8.919659306
3.834165096,-0.86777015,-0.063696135,1.464610815,0.002271106,-0.011923192,-0.001424471,0.123368497,0.021897631,1.552710826,-0.022068023,-0.033479429,0.010496163,-8.921782613
3.841542959,-0.867723297,-0.063790868,1.464609332,0.005622327,-0.011367879,-0.000178018,0.123272215,0.021634907,1.552735835,-0.011553795,-0.031526898,0.003001062,-8.93394252
3.849918127,-0.867676396,-0.063897223,1.464604707,0.005628205,-0.01276263,-0.000554971,0.123333025,0.021368678,1.552799214,0.007297244,-0.031947488,0.007605593,-8.937660117
3.858730078,-0.867665398,-0.064021537,1.464622856,0.001319782,-0.014917635,0.002177806,0.123308273,0.021089456,1.552785885,-0.002970221,-0.033506569,-0.001599566,-8.941553317
3.867247105,-0.86761419,-0.064140083,1.464646532,0.00614493,-0.014225597,0.002841141,0.12301254,0.02076452,1.552627331,-0.035488015,-0.038992326,-0.019026403,-8.953770971
3.875715017,-0.867573884,-0.064245845,1.464628798,0.004836714,-0.012691364,-0.002128036,0.122913867,0.019979619,1.552394443,-0.01184079,-0.094188157,-0.027946605,-8.957251213
3.883998156,-0.867548564,-0.064363798,1.464614694,0.003038357,-0.014154368,-0.00169256,0.12265498,0.019357841,1.552319851,-0.031066405,-0.074613381,-0.008950997,-8.971010492
3.891463041,-0.867478041,-0.06445804,1.46460576,0.008462799,-0.011309051,-0.001072065,0.122202627,0.018726508,1.552306258,-0.054282427,-0.075759929,-0.001631229,-8.975735815
3.900176048,-0.867431413,-0.064536035,1.464570291,0.005595352,-0.009359429,-0.004256201,0.121839387,0.0180421,1.552094776,-0.04358877,-0.082128972,-0.025377806,-8.978220907
3.908751011,-0.867392018,-0.064604714,1.464545196,0.004727431,-0.008241522,-0.003011417,0.1215164,0.017591657,1.551989254,-0.038758378,-0.054053175,-0.012662594,-8.982293075
3.917855024,-0.867311122,-0.064714558,1.464519498,0.009707502,-0.01318118,-0.003083795,0.121288813,0.017095479,1.551977213,-0.027310527,-0.059541388,-0.001444931,-8.985731305
3.925120115,-0.867239847,-0.064809699,1.46449944,0.008552985,-0.011416996,-0.002406899,0.121055162,0.016819134,1.551886548,-0.028038091,-0.033161348,-0.010879892,-8.986509391
3.933506966,-0.867190935,-0.064936199,1.46449194,0.005869456,-0.015179964,-0.000899987,0.120612914,0.016419697,1.551783652,-0.053069781,-0.047932408,-0.012347526,-8.987470511
3.942075014,-0.867111765,-0.064960593,1.464479996,0.009500387,-0.002927283,-0.001433376,0.120195656,0.015849903,1.551743274,-0.050070856,-0.068375315,-0.004845318,-8.980791736
3.950124979,-0.867035016,-0.064997361,1.464475486,0.009209811,-0.004412132,-0.000541138,0.119831538,0.015679993,1.55153113,-0.043694168,-0.020389153,-0.025457223,-8.969210539
3.959067106,-0.867000715,-0.065198574,1.464478232,0.004116226,-0.024145608,0.000329527,0.119612736,0.015412575,1.551607609,-0.026256314,-0.032090248,0.009177422,-8.961634754
3.967862129,-0.866955265,-0.065266184,1.464471363,0.005453984,-0.008113172,-0.000824331,0.11929631,0.014850089,1.551588368,-0.037971097,-0.067498232,-0.002308946,-8.945143109
3.975111008,-0.866920219,-0.065304787,1.464466698,0.00420546,-0.004632364,-0.00055977,0.119041156,0.013900269,1.551360082,-0.030618447,-0.113978478,-0.027394282,-8.918882496
3.984224081,-0.866918014,-0.065441641,1.464475463,0.000264587,-0.016422503,0.001051815,0.118953792,0.013123158,1.551429491,-0.010483725,-0.09325323,0.008329082,-8.898172227
3.991932154,-0.866889887,-0.065569713,1.464483484,0.003375262,-0.015368602,0.00096245,0.11867328,0.012368914,1.551606457,-0.033661439,-0.090509327,0.021235924,-8.875825758
4.001321077,-0.866874643,-0.065648177,1.464499627,0.001829329,-0.009415695,0.001937228,0.118552503,0.011435007,1.551458695,-0.014493241,-0.112068889,-0.017731442,-8.850689117
4.009773016,-0.866894572,-0.065744087,1.464537115,-0.002391549,-0.011509269,0.004498562,0.118539856,0.010580852,1.551298023,-0.001517601,-0.102498559,-0.019280675,-8.822593034
4.017791986,-0.866895708,-0.065918014,1.464586847,-0.000136327,-0.020871153,0.005967811,0.118572973,0.009944239,1.551485197,0.003974043,-0.076393574,0.022460972,-8.818440779
4.025635004,-0.866904865,-0.066043345,1.46464172,-0.001098831,-0.015039807,0.006584718,0.118645814,0.009519003,1.551399843,0.00874086,-0.051028345,-0.010242576,-8.800194438
4.033612013,-0.866968927,-0.066146641,1.464674443,-0.007687414,-0.012395406,0.003926806,0.118770271,0.008256122,1.551250378,0.014934863,-0.151545708,-0.017935708,-8.798076422
4.041941166,-0.866973738,-0.066272726,1.464711259,-0.000577324,-0.015130264,0.004417939,0.118829364,0.007328709,1.551152852,0.007091129,-0.111289589,-0.011703211,-8.799983038
4.051254034,-0.866985184,-0.06639982,1.464742289,-0.00137351,-0.015251223,0.003723535,0.118953908,0.006704664,1.551161587,0.014945272,-0.074885383,0.001048245,-8.786083646
4.058487177,-0.867042742,-0.066436833,1.464795319,-0.006906979,-0.004441631,0.006363699,0.11917516,0.006209797,1.55096944,0.026550311,-0.059383953,-0.023057608,-8.783951358
4.067109108,-0.867061755,-0.066495336,1.464836672,-0.002281556,-0.007020293,0.0049623,0.119307278,0.005085802,1.550745108,0.015854194,-0.134879469,-0.026919905,-8.784710286
4.075960159,-0.867078126,-0.066591014,1.46487149,-0.001964551,-0.011481385,0.004178125,0.119401391,0.003948371,1.550460897,0.011293517,-0.136491642,-0.034105311,-8.802028489
4.083729982,-0.867123629,-0.06669169,1.464928337,-0.005460335,-0.012081167,0.006821656,0.11959415,0.002905252,1.549968756,0.02313101,-0.125174284,-0.059056912,-8.824222256
4.092072964,-0.867126352,-0.066703159,1.46497035,-0.000326785,-0.001376202,0.005041637,0.11965749,0.001772164,1.549190369,0.007600802,-0.135970604,-0.093406466,-8.83771033
4.100176096,-0.86713857,-0.066742835,1.465042164,-0.001466092,-0.004761228,0.008617597,0.119946033,0.000946169,1.548395615,0.034625197,-0.099119393,-0.095370406,-8.869377392
4.108574152,-0.867145683,-0.066770662,1.465092301,-0.000853544,-0.00333915,0.006016473,0.120052215,-3.85E-05,1.547398272,0.012741803,-0.118163919,-0.119681211,-8.881751965
4.117069006,-0.867098717,-0.066772455,1.465134981,0.005635916,-0.000215153,0.005121555,0.120196644,-0.001164591,1.546146905,0.017331516,-0.135127254,-0.150164072,-8.918284112
4.125339985,-0.86706125,-0.06677672,1.465179645,0.004496049,-0.000511898,0.005359721,0.120544203,-0.002392914,1.544810105,0.041707094,-0.147398795,-0.160415901,-8.948067503
4.133898973,-0.867009451,-0.066747142,1.465206008,0.006215902,0.003549357,0.00316357,0.120628256,-0.003535632,1.543254161,0.010086367,-0.137126183,-0.186713278,-8.976712939
4.141697168,-0.866931624,-0.066694398,1.465225523,0.009339232,0.006329356,0.002341751,0.120701698,-0.004400669,1.541719474,0.00881302,-0.103804429,-0.184162476,-9.026227025
4.150346994,-0.866858647,-0.066653619,1.465240376,0.008757233,0.0048935,0.001782362,0.120788713,-0.005044487,1.539994616,0.010441844,-0.077258129,-0.206983001,-9.079070574
4.15865612,-0.866765465,-0.066572553,1.465212341,0.011181807,0.009727825,-0.003364113,0.120354903,-0.005554778,1.53822632,-0.052057175,-0.061234959,-0.212195495,-9.147374288
4.167338133,-0.866616317,-0.066461025,1.465159444,0.017897714,0.013383415,-0.006347739,0.119673485,-0.005727209,1.536399757,-0.081770245,-0.02069165,-0.219187581,-9.211999769
4.175446987,-0.866461837,-0.066352664,1.465108489,0.018537664,0.013003269,-0.006114576,0.118961798,-0.005638764,1.534419021,-0.085402458,0.010613366,-0.237688365,-9.267784643
4.183315992,-0.866301295,-0.06625303,1.465032707,0.019265045,0.01195615,-0.009093823,0.118163829,-0.005706686,1.532633856,-0.095756228,-0.008150609,-0.214219697,-9.329956138
4.19159317,-0.866050236,-0.066143298,1.464910561,0.030126993,0.013167841,-0.014657474,0.117033816,-0.006127931,1.530976668,-0.135601574,-0.050549466,-0.198862603,-9.401721548
4.200423002,-0.865817571,-0.066054333,1.464780289,0.027919858,0.010675783,-0.015632698,0.115849268,-0.006728732,1.529412766,-0.142145707,-0.072096061,-0.187668211,-9.481953559
4.208276987,-0.865615521,-0.065963239,1.464655889,0.024246041,0.010931245,-0.014928011,0.115021834,-0.007470864,1.52802159,-0.099292171,-0.089055942,-0.166941184,-9.556566959
4.217103958,-0.865378899,-0.065857806,1.464516981,0.02839465,0.012652036,-0.016668942,0.114233029,-0.008301839,1.526708002,-0.094656518,-0.099716972,-0.157630564,-9.647298454
4.224799156,-0.865163656,-0.065756146,1.464366733,0.025829135,0.012199205,-0.018029694,0.113726834,-0.009033439,1.525401465,-0.060743458,-0.087792002,-0.156784415,-9.710435055
4.233340025,-0.864986037,-0.06566318,1.46427452,0.021314269,0.011155876,-0.011065624,0.113584359,-0.009379557,1.524223335,-0.01709692,-0.041534101,-0.141375644,-9.786781158
4.241942167,-0.864777498,-0.065550987,1.464163127,0.025024608,0.013463145,-0.013367163,0.113291828,-0.009569662,1.523261152,-0.035103731,-0.022812609,-0.115461913,-9.845147573
4.250782013,-0.864619602,-0.065448721,1.464087903,0.018947522,0.012271886,-0.009026899,0.113070763,-0.009501028,1.522354504,-0.026527801,0.008236104,-0.108797789,-9.907970883
4.258855104,-0.864491692,-0.065337212,1.464033318,0.015349249,0.013381116,-0.006550187,0.112555186,-0.009354116,1.521588538,-0.061869333,0.017629432,-0.091915933,-9.987558979
4.266695023,-0.86431899,-0.065235965,1.463971148,0.020724208,0.012149698,-0.007460403,0.112157878,-0.009210433,1.520890626,-0.047676884,0.017241878,-0.083749333,-10.04495077
4.27499795,-0.864183266,-0.065204581,1.463929133,0.016286942,0.003766068,-0.005041731,0.11184216,-0.009014777,1.5203938,-0.037886239,0.023478776,-0.059619135,-9.856108388
4.283279181,-0.864100577,-0.065184309,1.463920317,0.009922613,0.002432615,-0.001057992,0.111969568,-0.00892968,1.519843113,0.015289021,0.010211641,-0.066082518,-10.06684337
4.291550159,-0.86400591,-0.065096715,1.463974997,0.011360076,0.010511216,0.006561625,0.112447768,-0.008891114,1.519263772,0.057383984,0.004627917,-0.069520879,-10.12566844
4.300402164,-0.863975142,-0.06499134,1.464066899,0.003692139,0.012645013,0.011028256,0.113017647,-0.008845727,1.518899607,0.068385496,0.005446454,-0.043699851,-10.18929126
4.30836606,-0.863996939,-0.064906442,1.464164539,-0.002615651,0.010187822,0.011716756,0.113820674,-0.008767833,1.518750546,0.096363186,0.0093472,-0.017887236,-10.26640073
4.316686153,-0.863974177,-0.064816355,1.464304685,0.002731456,0.010810436,0.016817549,0.11447939,-0.008584376,1.51870831,0.079045982,0.022014891,-0.005068321,-10.35225933
4.325320959,-0.863987822,-0.064715589,1.464430525,-0.001637327,0.012091862,0.01510075,0.115371942,-0.008508557,1.518863163,0.107106191,0.0090983,0.018582276,-10.42988764
4.333038092,-0.864034195,-0.064592934,1.464612954,-0.005564836,0.014718597,0.021891578,0.116538508,-0.008321796,1.519115243,0.1399879,0.022411334,0.030249666,-10.50332338
4.341510057,-0.864049376,-0.064456596,1.464806918,-0.001821651,0.016360597,0.023275624,0.117762868,-0.007900002,1.519757749,0.146923297,0.050615293,0.077100658,-10.59470418
4.349910021,-0.864116077,-0.064385689,1.465010268,-0.008004151,0.008508839,0.024402015,0.119310568,-0.007224561,1.520598022,0.18572392,0.081052847,0.10083275,-10.66451276
4.358181953,-0.864251327,-0.06431445,1.465272939,-0.016230053,0.00854866,0.031520551,0.12117643,-0.006339252,1.521444285,0.22390342,0.106237127,0.101551565,-10.77365688
4.367257118,-0.864397883,-0.064200811,1.465582804,-0.017586635,0.013636658,0.037183745,0.123333396,-0.005371373,1.522503555,0.258835994,0.116145471,0.12711247,-10.8884584
4.375976086,-0.864587437,-0.064088551,1.465953842,-0.022746485,0.013471292,0.044524592,0.125594754,-0.004215387,1.523536392,0.271362977,0.138718337,0.123940452,-11.00009321
4.383551121,-0.864823283,-0.063961409,1.466347014,-0.028301598,0.01525699,0.047180688,0.127801333,-0.003091195,1.524627059,0.26478948,0.134903031,0.130880035,-11.11115712
4.392050982,-0.865034737,-0.063820244,1.466736692,-0.0253745,0.016939843,0.046761336,0.130002248,-0.00205277,1.525734975,0.264109775,0.124611004,0.132949934,-11.22935177
4.400403023,-0.865282749,-0.063702674,1.467138506,-0.029761371,0.014108353,0.048217698,0.13221202,-0.000852684,1.526880828,0.265172609,0.144010297,0.137502262,-11.33921463
4.409017086,-0.865602302,-0.063584273,1.46758757,-0.038346331,0.014208188,0.053887675,0.134835564,0.000582461,1.528039604,0.314825283,0.172217445,0.139053115,-11.46896037
4.41741395,-0.865885849,-0.063431389,1.468092259,-0.034025651,0.018346013,0.060562663,0.137843636,0.002299746,1.529066476,0.360968689,0.206074124,0.123224704,-11.60211537
4.424983025,-0.866186195,-0.063247644,1.468575196,-0.036041531,0.022049381,0.057952363,0.140285132,0.004581929,1.52956255,0.29297954,0.273861935,0.059528824,-11.72730588
4.433779001,-0.866514038,-0.063107309,1.46910013,-0.039341123,0.016840253,0.062992124,0.14240369,0.006492764,1.530375981,0.254226863,0.229300205,0.097611725,-11.89005568
4.44184804,-0.866741131,-0.062922057,1.469562501,-0.027251192,0.022230213,0.055484578,0.143575014,0.008287447,1.530830264,0.140558942,0.215362063,0.054513989,-12.04544915
4.449905157,-0.866976276,-0.062797418,1.470064355,-0.028217441,0.014956717,0.060222424,0.144944275,0.010202199,1.531235645,0.164311336,0.229770202,0.048645766,-12.22548928
4.458099127,-0.867179123,-0.062672945,1.470504775,-0.024341606,0.014936678,0.052850404,0.145497258,0.011831803,1.531490297,0.06635787,0.195552432,0.030558215,-12.36712895
4.467056036,-0.867318484,-0.062514234,1.470952645,-0.016723335,0.019045376,0.053744427,0.145955286,0.01326943,1.531856839,0.054963442,0.172515261,0.043985009,-12.53053053
4.475090981,-0.867492318,-0.062321821,1.471467382,-0.020860039,0.023089615,0.061768367,0.146883957,0.01453276,1.532204226,0.111440553,0.151599614,0.041686479,-12.69775079
4.483705997,-0.867734143,-0.062202859,1.471964925,-0.029019089,0.014275366,0.059705179,0.148413872,0.015516052,1.532788571,0.183589709,0.117995008,0.070121442,-12.86747763
4.492016077,-0.868141519,-0.06269312,1.471568169,-0.04888509,-0.058831322,-0.04761065,0.145162628,0.013841934,1.535222916,-0.390149257,-0.200894158,0.292121294,-13.02053812
4.500923157,-0.868323937,-0.062588874,1.472060203,-0.021890153,0.012509532,0.059044079,0.145593696,0.014399772,1.535708247,0.05172821,0.066940593,0.058239726,-13.20098555
4.50873518,-0.868450007,-0.062428038,1.472536485,-0.015128396,0.01930033,0.057153789,0.146084127,0.014595148,1.535695381,0.058851693,0.023445091,-0.001543824,-13.38390846
4.517280102,-0.868594967,-0.06234663,1.473019551,-0.017395217,0.009768938,0.057967915,0.146856053,0.014538127,1.536001716,0.092631121,-0.006842474,0.036760148,-13.56874712
4.525431156,-0.868708429,-0.062236767,1.473521702,-0.013615405,0.01318354,0.060258081,0.147314181,0.014371404,1.536003544,0.05497531,-0.020006759,0.000219391,-13.73877794
4.533873081,-0.868862015,-0.062070005,1.474072052,-0.018430292,0.020011509,0.066042,0.147835722,0.014120354,1.535844878,0.062584937,-0.030126026,-0.019039929,-13.94806505
4.541967154,-0.869006287,-0.061899742,1.47465582,-0.0173127,0.020431556,0.070052184,0.149003694,0.013819731,1.535531098,0.1401567,-0.036074745,-0.037653604,-14.07569218
4.550580978,-0.869182991,-0.061794304,1.475220811,-0.021204446,0.012652475,0.067798905,0.150237168,0.013417065,1.535041127,0.148016791,-0.048319964,-0.058796587,-14.27244595
4.558736086,-0.869392837,-0.061708171,1.475813072,-0.025181583,0.010335983,0.071071364,0.15130569,0.012859056,1.534468804,0.128222676,-0.066961049,-0.068678729,-14.49702181
4.567087173,-0.869566384,-0.061619074,1.476383007,-0.020825541,0.010691673,0.06839217,0.152563362,0.011893896,1.53371647,0.150920605,-0.115819205,-0.090280003,-14.68505061
4.575711966,-0.869825177,-0.061488643,1.477057979,-0.031055255,0.015651678,0.080996673,0.154554604,0.010844069,1.532701559,0.238949073,-0.125979247,-0.121789402,-14.93421772
4.583717108,-0.870110725,-0.061335104,1.477774513,-0.034265657,0.018424678,0.085984026,0.15624945,0.009723595,1.531491771,0.203381534,-0.134456872,-0.145174523,-15.07120982
4.591745138,-0.870425054,-0.061172646,1.478520651,-0.037719531,0.019495023,0.089536644,0.15790588,0.0091035,1.529929821,0.198771599,-0.074411343,-0.187433986,-15.23645816
4.600541115,-0.870810139,-0.061078972,1.479290929,-0.046210267,0.011240901,0.092433381,0.159756692,0.007721751,1.528582106,0.222097496,-0.165809877,-0.161725825,-15.41230705
4.608849049,-0.871213131,-0.060980585,1.480083836,-0.048358978,0.011806391,0.095148724,0.161439986,0.00650365,1.526857119,0.201995187,-0.146172191,-0.206998492,-15.6144746
4.617192984,-0.871627678,-0.060884916,1.48086798,-0.049745588,0.011480236,0.094097301,0.162902611,0.004892572,1.525193667,0.175515082,-0.193329373,-0.199614181,-15.77910811
4.625305176,-0.872082426,-0.060828037,1.48172038,-0.054569833,0.006825511,0.102288044,0.164671949,0.003882912,1.522993217,0.212320475,-0.12115917,-0.264053998,-15.94704273
4.633177042,-0.872608589,-0.060793702,1.482598996,-0.063139542,0.004120234,0.105433854,0.166153463,0.002666847,1.520804087,0.177781711,-0.145927814,-0.262695619,-16.1234197
4.642198086,-0.873139054,-0.060742727,1.483526743,-0.063655819,0.006117046,0.11132969,0.168601143,0.001405099,1.518429841,0.293721554,-0.151409695,-0.284909491,-16.28509562
4.650693178,-0.873778372,-0.060675018,1.484552434,-0.076718104,0.008125017,0.123082876,0.171414434,0.000680086,1.51589067,0.337594988,-0.087001653,-0.304700495,-16.44456856
4.658357143,-0.874460945,-0.060602688,1.485611924,-0.0819088,0.008679591,0.127138864,0.174324572,-0.000573548,1.513188642,0.349216556,-0.150436068,-0.324243374,-16.60274588
4.666696072,-0.875145374,-0.06054392,1.486776723,-0.082131535,0.007052192,0.139775844,0.177726323,-0.001343912,1.510551898,0.408210085,-0.092443616,-0.316409339,-16.78326955
4.675704002,-0.875896397,-0.060496499,1.487861035,-0.090122713,0.005690531,0.130117404,0.180659237,-0.002736024,1.508017469,0.351949675,-0.167053519,-0.304131469,-16.91923983
4.683421135,-0.87665476,-0.060440738,1.488981709,-0.09100361,0.006691262,0.134480907,0.183708199,-0.004058653,1.505391937,0.365875447,-0.158715398,-0.315063803,-17.08105004
4.691836119,-0.877411109,-0.060357375,1.490117271,-0.090761809,0.010003614,0.136267497,0.186393263,-0.005409989,1.502745336,0.322207762,-0.16216038,-0.317592084,-17.24592202
4.700324059,-0.878255041,-0.060330347,1.491285587,-0.101271881,0.003243351,0.140197919,0.189217856,-0.006374265,1.500083156,0.338951115,-0.115713133,-0.31946167,-17.31609288
4.708624125,-0.87917926,-0.060343534,1.492443662,-0.110906248,-0.001582494,0.138969007,0.1925558,-0.007476625,1.497555962,0.400553274,-0.132283206,-0.303263314,-17.55279172
