time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
7.617985964,7.339210841,-3.484375742,1.881467226,-1.055567836,0.024823795,-0.768082111,-1.230801569,-1.245219289,0.747298421,4.194133684,-2.283643044,3.240467145,-0.471035969,-0.071270003,-0.160554717,-0.801330725,-19
7.626335859,7.330794707,-3.484307938,1.873346564,-1.009936134,0.008136487,-0.974479338,-1.273068472,-1.277406545,0.694753288,-5.072028272,-3.862470746,-6.305415962,-0.476809619,-0.031460869,0.068241632,-0.800762044,-19
7.634504795,7.31999139,-3.478384407,1.86644211,-1.296398039,0.710823707,-0.828534487,-1.447553797,-1.298846128,0.498286459,-20.93823898,-2.572749982,-23.57601944,-0.37501302,-0.112099555,0.640468423,-0.795424808,-19
7.642910957,7.311583478,-3.478600294,1.857704575,-1.008949407,-0.025906485,-1.04850424,-1.493895034,-1.321512256,0.442421424,-5.560948454,-2.719935395,-6.703804161,-0.372403536,-0.062238364,0.908365724,-0.787855093,-19
7.651067972,7.303233156,-3.478653134,1.848633013,-1.002038631,-0.00634081,-1.088587423,-1.546462451,-1.341923059,0.380200807,-6.308090042,-2.44929637,-7.466474108,-0.363168452,-0.064732617,0.852778783,-0.780748603,-19
7.659788847,7.294805419,-3.477786584,1.839792148,-1.01132847,0.103986111,-1.060903849,-1.554805049,-1.383197157,0.358864127,-1.001111816,-4.952891665,-2.560401637,-0.298516417,-0.05929668,0.950613493,-0.772826824,-19
7.668056011,7.286706671,-3.477608103,1.830292139,-0.97184983,0.021417624,-1.140001008,1.536417279,-1.389005348,0.293936799,370.9466794,-0.696982978,-7.791279273,-0.292667635,-0.073220222,0.590465817,-0.767906276,-19
7.676459789,7.280188389,-3.481407927,1.819471217,-0.782193808,-0.455978887,-1.298510652,1.550564688,-1.403087785,0.299055759,1.697688989,-1.68989241,0.614275108,-0.270855577,-0.069063871,0.641147109,-0.762563383,-19
7.684611797,7.271321057,-3.478200842,1.810950896,-1.06407981,0.384850219,-1.022438607,1.53014021,-1.443807774,0.257634547,-2.450937248,-4.886398744,-4.970545429,-0.212599415,-0.081018149,0.255304561,-0.760435845,-19
7.692287922,7.263054211,-3.476112628,1.801833829,-0.992021548,0.25058576,-1.094047998,1.432879623,-1.476401375,0.1406504,-11.67127044,-3.911232013,-14.03809756,-0.146060783,-0.126499214,1.038970725,-0.751777756,-19
7.701397896,7.254458924,-3.473453864,1.793958222,-1.031434368,0.319051601,-0.945072783,-1.271277302,-1.493840501,0.555468586,-324.4988311,-2.092695188,49.77818228,-0.198313393,-0.071267612,0.437986055,-0.748127872,-19
7.709973812,7.255300536,-3.457102363,1.809249617,0.100993422,1.962180118,1.83496739,0.525755179,-1.50306078,-0.7902491,215.6438977,-1.106433524,-161.4861223,-0.032156512,-0.166568234,1.166100175,-0.738410371,-19
7.717785835,7.248298519,-3.46178951,1.803846062,-0.840242113,-0.56245763,-0.648426674,-0.494723349,-1.53160059,-1.791727513,-122.4574233,-3.424777167,-120.1774096,1.954375996,-2.493218537,5.200577698,-0.695072223,-19
7.726571798,7.234136001,-3.466503798,1.772858879,-1.699502144,-0.565714558,-3.718461955,-0.484424392,-1.504358888,-1.834684013,1.235874784,3.269004218,-5.154780028,-0.036047423,-0.139510898,0.492987641,-0.690963993,-19
7.734768867,7.227486934,-3.461728814,1.7693576,-0.797887962,0.572998125,-0.420153429,-0.684972004,-1.461869754,-2.041285981,-24.06571343,5.098696064,-24.79223615,-1.881631011,1.897694546,-8.445487367,-0.761343054,-19
7.742314816,7.22356879,-3.435781456,1.778597301,-0.470177368,3.113682989,1.108764145,-0.55394969,-1.344294727,-1.879951589,15.72267771,14.10900333,19.36012705,0.015740841,-0.119890079,-0.060432997,-0.761846662,-19
7.751327991,7.218461284,-3.432554313,1.777785009,-0.612900633,0.387257091,-0.097475051,-0.529773235,-1.320450793,-1.835946629,2.90117461,2.861272005,5.280595183,0.035110907,-0.120954328,1.660250194,-0.748011244,-19
7.759114981,7.213628175,-3.429354654,1.778070567,-0.579973151,0.383959076,0.034266959,-0.520672742,-1.298008442,-1.80836141,1.092059092,2.693082129,3.310226277,0.023031023,-0.095334837,0.761401869,-0.741666229,-19
7.767259836,7.226893533,-3.450609746,1.785766019,1.591842929,-2.55061099,0.923454201,-0.973998742,-1.225648737,-2.343123909,-54.39911995,8.683164584,-64.1714999,0.084276255,-0.102507836,2.544064639,-0.72046569,-19
7.775296926,7.228154611,-3.448065078,1.786478122,0.151329453,0.305360169,0.085452399,-0.974591619,-1.193636374,-2.33820137,-0.071145236,3.841483596,0.590704706,0.138560395,-0.074148431,-0.388328449,-0.72370176,-19
7.783806801,7.22080546,-3.442382774,1.786983285,-0.881898208,0.681876385,0.060619496,-0.978062013,-1.161746684,-2.337771268,-0.416447282,3.826762768,0.051612297,0.0909986,-0.027273944,1.044640771,-0.714996421,-19
7.792099953,7.195106062,-3.428460413,1.776872113,-3.083927658,1.670683386,-1.213340611,-0.786945173,-1.074461058,-2.136684629,22.93402072,10.47427513,24.13039664,0.300266282,3.240414879,-11.34702528,-0.809554965,-19
7.800401926,7.19159988,-3.424469252,1.778892901,-0.420741923,0.478939257,0.242494619,-0.798706927,-1.052966933,-2.155438518,-1.411410412,2.579294978,-2.250466649,0.397012662,0.599330229,-2.456678556,-0.830027286,-19
7.808743954,7.188009271,-3.419642974,1.781212174,-0.430873103,0.579153458,0.278312737,-0.806998543,-1.036545871,-2.170225767,-0.994994002,1.970527481,-1.774469859,0.165256348,-0.108357903,-0.666538466,-0.835581773,-19
7.817365885,7.184218382,-3.411899289,1.784711773,-0.454906581,0.929242198,0.419951796,-0.814298492,-1.042491435,-2.174148286,-0.87599385,-0.713467657,-0.470702363,-0.158489089,-0.035191884,0.413151155,-0.832138847,-19
7.82544899,7.180818495,-3.408825801,1.786078627,-0.407986433,0.368818478,0.164022536,-0.807795736,-1.015313767,-2.179469904,0.7803308,3.26132018,-0.638594135,0.011897736,0.308654104,1.703651429,-0.817941752,-19
7.833877802,7.177536586,-3.404382064,1.788064303,-0.393829084,0.533248432,0.238281083,-0.803673689,-0.994382508,-2.185326783,0.494645601,2.511751065,-0.702825406,-0.315206144,0.073851906,-1.061839235,-0.826790412,-19
7.842561007,7.174221641,-3.398198547,1.790544455,-0.397793436,0.742022029,0.297618273,-0.799992769,-0.991446015,-2.18303388,0.441710414,0.352379157,0.275148318,0.332833786,0.272947942,-0.903102633,-0.834316267,-19
